,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39,G40,G41,G42,G43,G44,G45,G46,G47,G48,G49,G50,G51,G52,G53,G54,G55,G56,G57,G58,G59,G60,G61,G62,G63,G64,G65,G66,G67,G68,G69,G70,G71,G72,G73,G74,G75,G76,G77,G78,G79,G80,G81,G82,G83,G84,G85,G86,G87,G88,G89,G90,G91,G92,G93,G94,G95,G96,G97,G98,G99,G100
G45,0.199348921,0.248747071,0.258547486,0.240614782,0.214864706,0.213009945,0.245566755,0.195020716,0.269853815,0.281930459,0.255552612,0.210761242,0.194455898,0.237663892,0.237208819,0.277699688,0.223983257,0.250022487,0.250882121,0.239535156,0.188887405,0.265722702,0.237891347,0.213642869,0.231471575,0.210880283,0.219168552,0.258396849,0.237234025,0.217416126,0.234265574,0.226556201,0.209004422,0.203614745,0.197314044,0.206460323,0.279735088,0.208625719,0.240277507,0.195852238,0.17972957,0.232842834,0.333024809,0.31835251,1,0.212843406,0.224295359,0.216116705,0.245385361,0.210412147,0.238019991,0.197005364,0.238734235,0.1929159,0.233377249,0.21828598,0.22081728,0.239325282,0.259646463,0.211244446,0.185667756,0.28084164,0.303964127,0.292682743,0.247396565,0.30301518,0.222930331,0.182945483,0.22923325,0.212045981,0.197666667,0.203459739,0.225140226,0.304394098,0.281172195,0.238436312,0.213855292,0.240832503,0.335314789,0.241406258,0.231218385,0.251491478,0.211843053,0.219712551,0.2203605,0.189856068,0.243375906,0.216340595,0.198262897,0.203729078,0.278648674,0.244854752,0.278963886,0.347474097,0.318238009,0.176466334,0.207309469,0.200725906,0.241370282,0.220201608
G46,0.281192356,0.205103953,0.239361482,0.269973071,0.22198123,0.19480279,0.211054791,0.225295248,0.281152054,0.279094873,0.218689119,0.25889578,0.223017921,0.247678893,0.201303645,0.483175667,0.194453347,0.364320695,0.22632671,0.236690644,0.221342196,0.550236227,0.240948229,0.311939307,0.229009932,0.256889895,0.257834827,0.382209817,0.244310283,0.225696872,0.222732002,0.21137324,0.226944279,0.215508246,0.223738568,0.292285167,0.387904276,0.261625705,0.228993451,0.202712466,0.296326513,0.280301808,0.233048017,0.277727899,0.212843406,1,0.546527988,0.395889448,0.454321666,0.328925463,0.363148026,0.380022423,0.580565051,0.223713123,0.213128959,0.297662372,0.583375196,0.44603179,0.363088531,0.294724435,0.325438018,0.209737363,0.236725061,0.21488604,0.261372158,0.197216213,0.208014271,0.246665085,0.257905957,0.229519138,0.218643513,0.254323578,0.224984505,0.260171549,0.22370987,0.217398247,0.202414583,0.246591227,0.286087689,0.264103227,0.232462381,0.233399156,0.223020177,0.270097069,0.225828188,0.215528329,0.270848449,0.216022788,0.321384608,0.320311378,0.196524608,0.223712298,0.263201571,0.207212463,0.214144392,0.175288206,0.176120316,0.207427849,0.23226224,0.228712548
G47,0.371525454,0.218912578,0.289871367,0.251211613,0.228452912,0.216601643,0.19085188,0.337203926,0.292792097,0.251723061,0.246625899,0.218613418,0.245319001,0.229746535,0.230914736,0.429918196,0.241443425,0.387952991,0.274412218,0.206670973,0.217096694,0.555810235,0.342911307,0.442564294,0.267738605,0.248261717,0.25885447,0.3738762,0.392861902,0.234851493,0.291285533,0.228569865,0.304375489,0.207940682,0.202606887,0.237566329,0.483330935,0.215004078,0.212133719,0.233888998,0.242649935,0.216004051,0.213230086,0.212186465,0.224295359,0.546527988,1,0.531938722,0.492549227,0.372893782,0.373183294,0.488722511,0.585463658,0.243641789,0.193162127,0.325053041,0.572863145,0.418073986,0.313128331,0.292982193,0.298374402,0.304071879,0.196001345,0.214366641,0.234653118,0.258250127,0.225273358,0.283865475,0.411269292,0.271763712,0.463452815,0.411179733,0.350888504,0.393502492,0.2519436,0.306403008,0.310546098,0.220647353,0.228276051,0.225998071,0.280893361,0.276694988,0.190130139,0.27868871,0.211817806,0.206605335,0.284448939,0.178009886,0.32526329,0.249671231,0.216481295,0.219647171,0.186764635,0.250516855,0.260720713,0.217555744,0.230226565,0.258434339,0.23756752,0.215882036
G48,0.367420158,0.231891391,0.272491963,0.29249191,0.212551237,0.192141583,0.220839608,0.361557945,0.31271369,0.256442799,0.244630929,0.215025851,0.203149689,0.299345463,0.184399764,0.365690358,0.224405344,0.428172046,0.27103918,0.246738434,0.224199374,0.441929118,0.464053652,0.395688416,0.331883017,0.195019602,0.300810262,0.386633938,0.497429815,0.249620483,0.219879653,0.278084065,0.250869952,0.242930991,0.281307285,0.2528634,0.468718812,0.270996903,0.215663433,0.211116277,0.28292505,0.263114577,0.262186908,0.233108384,0.216116705,0.395889448,0.531938722,1,0.42936295,0.319654166,0.284319443,0.439946146,0.459142739,0.322292755,0.263744212,0.284425405,0.444808541,0.390338396,0.217123622,0.341779906,0.292117855,0.439188372,0.219721484,0.262819634,0.286228057,0.266209542,0.230961447,0.312552157,0.583120718,0.215462703,0.449878332,0.602757412,0.450874671,0.491143841,0.381900319,0.352416622,0.372156402,0.204735824,0.234154918,0.250353996,0.266206072,0.226789405,0.231831342,0.254793282,0.20964647,0.299966667,0.284417049,0.306361107,0.305630052,0.252144443,0.242463885,0.204218573,0.262297907,0.266681381,0.251860005,0.200216901,0.213593406,0.234602402,0.283206822,0.202053295
G49,0.30694333,0.234824228,0.234295633,0.26270787,0.21649414,0.203468805,0.188682386,0.322845721,0.332201446,0.270810836,0.240291779,0.269176055,0.233792667,0.240611035,0.25300717,0.399575976,0.274591567,0.320850576,0.292430271,0.220584853,0.230316979,0.521160333,0.315478404,0.346415798,0.246581042,0.297188677,0.225566391,0.407061956,0.324696568,0.225725563,0.247011244,0.257073133,0.229790963,0.216962661,0.21324814,0.285355577,0.399904727,0.253967238,0.274199705,0.237719606,0.381814721,0.275036906,0.333886205,0.267661948,0.245385361,0.454321666,0.492549227,0.42936295,1,0.362938535,0.297764297,0.355283965,0.561858579,0.328801132,0.223775925,0.334150868,0.532721318,0.660028298,0.245203866,0.250282081,0.30829854,0.289471721,0.238558377,0.25527224,0.249196312,0.225800784,0.204617505,0.273208499,0.34662203,0.287397603,0.383189691,0.315458453,0.302898472,0.32998026,0.353855597,0.335005576,0.376033197,0.226340988,0.232858968,0.256082139,0.278991089,0.265026393,0.342628146,0.279385034,0.400726999,0.267692644,0.372796352,0.341090096,0.278270948,0.409824799,0.237837364,0.223632062,0.273360621,0.260831348,0.237755834,0.23407064,0.236091578,0.254422946,0.270727123,0.249814553
G50,0.268999338,0.175887089,0.251546141,0.254824384,0.234422032,0.330247889,0.200809597,0.316430087,0.391040572,0.310394218,0.222319341,0.275060686,0.245937662,0.224869871,0.248618242,0.334124232,0.269945103,0.319872342,0.257315973,0.182298192,0.225564962,0.372854009,0.26243409,0.208067556,0.30065922,0.264825785,0.273740817,0.315828342,0.268745452,0.268607649,0.291599884,0.237455052,0.250611009,0.261905416,0.219966208,0.311358647,0.293744376,0.270321432,0.271333917,0.221167728,0.478295213,0.398728381,0.24057521,0.28757598,0.210412147,0.328925463,0.372893782,0.319654166,0.362938535,1,0.339303845,0.358721839,0.34928348,0.241271021,0.24566999,0.338312572,0.366457703,0.322318305,0.235426838,0.257227389,0.292782898,0.333098006,0.28395024,0.262139571,0.304213222,0.310642374,0.244308405,0.228700823,0.244170278,0.236313908,0.36603826,0.275676335,0.201492622,0.274178816,0.275779861,0.350177287,0.319109451,0.291452536,0.287296137,0.336633667,0.293374217,0.22943892,0.298732271,0.290211147,0.281184748,0.307822841,0.291764743,0.468995594,0.319584456,0.361278552,0.251750338,0.252689023,0.227296755,0.212437895,0.23985933,0.272317915,0.208600481,0.196606739,0.249650891,0.217251558
G51,0.259571617,0.246867638,0.241239586,0.267397663,0.242345522,0.216568253,0.223887793,0.251678541,0.280332925,0.252764565,0.263960906,0.20774994,0.207270623,0.265034898,0.25604827,0.412371079,0.230815762,0.33023745,0.222900926,0.264467202,0.243290023,0.41235715,0.24219483,0.247889446,0.296783085,0.250508496,0.222328983,0.272637532,0.244933615,0.218662926,0.323582883,0.252818934,0.228963474,0.278234372,0.220301061,0.288766685,0.265662365,0.211791042,0.228525618,0.177744341,0.426701047,0.243024452,0.280790832,0.241387477,0.238019991,0.363148026,0.373183294,0.284319443,0.297764297,0.339303845,1,0.349854411,0.38613208,0.195155672,0.210590225,0.366736503,0.484394268,0.32117436,0.23935506,0.233145092,0.308443695,0.290093734,0.238786175,0.353645115,0.283559899,0.437888976,0.235154896,0.236054371,0.243180311,0.303644505,0.280789396,0.253685247,0.214589017,0.188442391,0.289315902,0.275148672,0.264139646,0.230122185,0.225063343,0.223124329,0.252058122,0.231052644,0.23266414,0.267709361,0.234292494,0.212109132,0.275008707,0.253541162,0.356943122,0.319079582,0.246916017,0.217034847,0.197076077,0.21297558,0.223322103,0.229082822,0.183297598,0.218670475,0.235679559,0.192660972
G52,0.231553569,0.219673357,0.202079583,0.257812714,0.207640361,0.21530195,0.25450711,0.288731364,0.308366857,0.241981727,0.213534519,0.201590024,0.210325005,0.218424846,0.234786832,0.384972892,0.208552666,0.485419107,0.265481828,0.24380727,0.223826364,0.530157089,0.260773487,0.309688562,0.235918051,0.240964783,0.250172823,0.267795033,0.286913933,0.215139027,0.237334083,0.246892195,0.245701821,0.235419533,0.20218039,0.25323297,0.424127741,0.27343013,0.239962461,0.211572632,0.254698364,0.227076894,0.216810439,0.245073445,0.197005364,0.380022423,0.488722511,0.439946146,0.355283965,0.358721839,0.349854411,1,0.441144374,0.226475416,0.258728387,0.328574596,0.468007847,0.337224889,0.279443153,0.314226254,0.26080274,0.246517839,0.200409735,0.238015846,0.215362416,0.25440599,0.227154627,0.23398572,0.334082355,0.265003918,0.238046887,0.299149697,0.26883285,0.327581226,0.253347839,0.267697416,0.226488138,0.193380027,0.252866845,0.243163555,0.209788014,0.232666109,0.190512533,0.206293461,0.218442042,0.220176274,0.21970137,0.240368415,0.273905125,0.235595356,0.245410697,0.234975163,0.221377584,0.19152027,0.230249357,0.231892583,0.228669324,0.185622486,0.207361171,0.198311323
G53,0.288522769,0.231524173,0.253100104,0.291070994,0.231541414,0.224640557,0.234697148,0.310786901,0.356826409,0.316294258,0.281054265,0.32596987,0.210598568,0.241298722,0.303814271,0.483571751,0.256376386,0.402551225,0.277149685,0.256787493,0.211056762,0.63086843,0.270351839,0.321051668,0.245321621,0.244867465,0.228174385,0.316271101,0.328535674,0.203031571,0.221471208,0.197838115,0.268498581,0.235421065,0.209595883,0.262324783,0.389990292,0.251487833,0.249420025,0.19071015,0.273115862,0.234494258,0.25730549,0.288069184,0.238734235,0.580565051,0.585463658,0.459142739,0.561858579,0.34928348,0.38613208,0.441144374,1,0.217343458,0.213263432,0.285360224,0.675478343,0.475295271,0.35457147,0.247294936,0.378477164,0.264030939,0.235390845,0.24567349,0.248429316,0.224383759,0.211605682,0.223276088,0.291370675,0.191532973,0.264079503,0.39631228,0.275623917,0.294731973,0.254210223,0.310125134,0.266376737,0.18760785,0.262846634,0.205742038,0.282887436,0.32632977,0.243153845,0.21868053,0.220731906,0.297280178,0.320998317,0.240848339,0.292094814,0.368590341,0.179194041,0.269652859,0.19988797,0.237824656,0.214908653,0.25857471,0.203864767,0.237249513,0.262566965,0.253949019
G54,0.229253426,0.212121915,0.237749275,0.216584659,0.222247818,0.274731383,0.199512282,0.263354925,0.263437288,0.198368426,0.221770078,0.243864575,0.189575722,0.235149151,0.244498928,0.218856334,0.278900514,0.244271646,0.201271558,0.222278052,0.265098264,0.186757896,0.236299796,0.269434197,0.217810893,0.239189993,0.263876216,0.350308171,0.228529956,0.206147808,0.198114046,0.265139555,0.263913345,0.220688319,0.188603865,0.294846881,0.248468925,0.290228316,0.220969418,0.224131337,0.296828407,0.229214824,0.230594257,0.213579344,0.1929159,0.223713123,0.243641789,0.322292755,0.328801132,0.241271021,0.195155672,0.226475416,0.217343458,1,0.220122679,0.225132479,0.241667333,0.249295631,0.193718877,0.251590143,0.205973293,0.258457613,0.226080453,0.243518788,0.224013361,0.254245838,0.215215454,0.212674785,0.178004026,0.238424403,0.253307435,0.195054521,0.196866214,0.185504745,0.271113433,0.251994189,0.253832916,0.222662612,0.220402022,0.184027144,0.280371351,0.259376051,0.218190605,0.277302052,0.247242005,0.253120679,0.236900824,0.235021088,0.216095754,0.232391164,0.194672,0.210292629,0.185633491,0.228226574,0.225160826,0.241699476,0.280775706,0.25392666,0.244235589,0.174064855
G55,0.222276448,0.296834344,0.209459209,0.259686061,0.222324208,0.214389671,0.232405677,0.244504593,0.277228605,0.221325379,0.210147652,0.209593067,0.215737023,0.217508987,0.228340108,0.210361356,0.231991979,0.247336162,0.220520494,0.323185885,0.275415891,0.217209581,0.228102319,0.281211,0.239323633,0.262310164,0.240310551,0.259629693,0.269459275,0.232059431,0.219296097,0.231976672,0.234005838,0.252347193,0.226001202,0.35524444,0.228260784,0.214722378,0.221267697,0.202788025,0.274687374,0.189505109,0.203752571,0.234569536,0.233377249,0.213128959,0.193162127,0.263744212,0.223775925,0.24566999,0.210590225,0.258728387,0.213263432,0.220122679,1,0.237468032,0.211145269,0.250461004,0.234375301,0.25883939,0.255269236,0.285874657,0.205711107,0.199414105,0.226492111,0.218827569,0.245394071,0.235346264,0.218737919,0.263146519,0.270570581,0.246933378,0.205165758,0.227919695,0.234302674,0.244945676,0.271195274,0.211005181,0.301384917,0.212146884,0.197802172,0.252157356,0.2056872,0.264941746,0.219423002,0.254581486,0.263881536,0.248711987,0.244386206,0.267923571,0.235591436,0.217975553,0.222805533,0.22369578,0.198035868,0.211906358,0.264488528,0.231532087,0.179166228,0.226534112
G56,0.272618599,0.267968636,0.215864046,0.211278584,0.203878825,0.30405488,0.208668241,0.249811068,0.22794446,0.411186482,0.220934373,0.242308057,0.207068842,0.362457894,0.226594627,0.353744428,0.277760228,0.403703443,0.301849989,0.262181605,0.226395396,0.301970433,0.189533775,0.183460342,0.219405763,0.317888149,0.23009193,0.241783299,0.259275091,0.213825105,0.26223729,0.210752509,0.219608486,0.207467696,0.254095977,0.276985148,0.361049378,0.209412625,0.257531557,0.196060845,0.249073033,0.22088035,0.291225557,0.269994785,0.21828598,0.297662372,0.325053041,0.284425405,0.334150868,0.338312572,0.366736503,0.328574596,0.285360224,0.225132479,0.237468032,1,0.386193907,0.268075905,0.246304877,0.275495016,0.247927835,0.325546922,0.257742251,0.210365799,0.249021238,0.233705292,0.198044413,0.226309253,0.252152207,0.26266551,0.256084856,0.310669742,0.235760909,0.217668925,0.220564117,0.226900016,0.218848646,0.257576527,0.269039416,0.258464198,0.252211631,0.224997127,0.298879345,0.268585863,0.211801729,0.218569106,0.279855639,0.244550509,0.278473528,0.301094548,0.260759789,0.232855461,0.280464594,0.25693694,0.248083019,0.21982018,0.184338417,0.23522649,0.222890763,0.263529909
G57,0.29185743,0.238215036,0.290593277,0.252356142,0.192478993,0.293467958,0.213352654,0.302628968,0.336636654,0.26719116,0.249688362,0.308439783,0.211882873,0.25080999,0.204456141,0.509232695,0.242028763,0.424365267,0.254662768,0.315593775,0.197298081,0.631184827,0.292685899,0.330363311,0.250120211,0.237515703,0.228402956,0.366674183,0.298708275,0.241619143,0.246626176,0.216928416,0.199448748,0.263985966,0.191251561,0.25834386,0.370183935,0.24085599,0.243873331,0.239204361,0.290156529,0.200068679,0.244780624,0.293865967,0.22081728,0.583375196,0.572863145,0.444808541,0.532721318,0.366457703,0.484394268,0.468007847,0.675478343,0.241667333,0.211145269,0.386193907,1,0.47131652,0.309646583,0.250570027,0.313916051,0.2819654,0.260915136,0.254393722,0.26856965,0.255027484,0.263771978,0.254160679,0.290526356,0.250238509,0.2376553,0.263895423,0.215541808,0.312171705,0.257880827,0.251471268,0.264559365,0.223910369,0.280491295,0.22511747,0.21914752,0.316285158,0.255518683,0.25791147,0.209259362,0.228472287,0.274243424,0.22501471,0.404641477,0.291207942,0.246286505,0.249893171,0.211866562,0.193022505,0.249795774,0.205956616,0.208775064,0.243702913,0.208793626,0.270277939
G58,0.272655122,0.199246696,0.215868464,0.216230161,0.213140265,0.255430572,0.235888828,0.249933165,0.311032686,0.254799043,0.240196293,0.234331857,0.210226842,0.230179745,0.305666835,0.448691428,0.252935469,0.348384704,0.28567925,0.246449156,0.219663591,0.44445576,0.308100123,0.30451019,0.250588181,0.240499041,0.274863159,0.459419735,0.322898819,0.240551611,0.265261822,0.317506255,0.210860082,0.253151806,0.206881889,0.307484309,0.388430557,0.295927825,0.319728746,0.204020547,0.315442385,0.249269177,0.254113856,0.280500056,0.239325282,0.44603179,0.418073986,0.390338396,0.660028298,0.322318305,0.32117436,0.337224889,0.475295271,0.249295631,0.250461004,0.268075905,0.47131652,1,0.304183829,0.336835333,0.282305581,0.277754958,0.242407952,0.275051696,0.284928482,0.265815344,0.20458736,0.221344415,0.258446672,0.313653557,0.264337143,0.321551743,0.308635646,0.320567454,0.279569121,0.253220463,0.304169567,0.24232772,0.306355494,0.31627603,0.236774589,0.340582638,0.251544511,0.248697013,0.245629601,0.265322753,0.28587921,0.307383134,0.285482802,0.383803791,0.182533202,0.236780151,0.232168177,0.271869178,0.315502098,0.193051297,0.254628827,0.294480482,0.278946638,0.251754753
G59,0.33825792,0.242593616,0.258845309,0.23486621,0.228726318,0.207331266,0.217985111,0.21069996,0.241654718,0.333891574,0.316878116,0.331928405,0.246142431,0.215738202,0.276763477,0.348016631,0.216154761,0.301023729,0.282778516,0.310300402,0.199810942,0.345556957,0.26321198,0.253566815,0.235195466,0.221943128,0.256182229,0.278400785,0.207257188,0.235868073,0.358635673,0.191386164,0.194896811,0.233598809,0.238403238,0.311413995,0.252126008,0.215742825,0.245700523,0.240821219,0.226601483,0.260144167,0.219412793,0.312842231,0.259646463,0.363088531,0.313128331,0.217123622,0.245203866,0.235426838,0.23935506,0.279443153,0.35457147,0.193718877,0.234375301,0.246304877,0.309646583,0.304183829,1,0.314729938,0.253718586,0.205286338,0.333020669,0.268893976,0.218565911,0.233647127,0.22503516,0.239371976,0.211545235,0.204476887,0.169788447,0.231647231,0.199332665,0.221298743,0.217506895,0.223406692,0.24171728,0.262754525,0.383319933,0.293967743,0.226392512,0.265780154,0.236659291,0.254742847,0.240560119,0.2492584,0.312424362,0.222127143,0.279161779,0.307328021,0.267238084,0.213720534,0.235634617,0.328491849,0.281140786,0.198689561,0.232684514,0.267556897,0.264327549,0.271459188
G60,0.325856881,0.245771353,0.202088883,0.272740915,0.226541642,0.243107849,0.205568355,0.242285797,0.272196409,0.248353634,0.253955124,0.267792972,0.219521214,0.296782446,0.227445008,0.237879707,0.221054677,0.355923917,0.248139641,0.264174189,0.342395766,0.248161653,0.295068674,0.283792633,0.220990576,0.262510719,0.246170608,0.302448804,0.35402144,0.224844389,0.302569947,0.253165355,0.242053227,0.222152746,0.254809479,0.249131285,0.37142713,0.207420805,0.217720172,0.209438958,0.235597217,0.236709263,0.212149705,0.27960261,0.211244446,0.294724435,0.292982193,0.341779906,0.250282081,0.257227389,0.233145092,0.314226254,0.247294936,0.251590143,0.25883939,0.275495016,0.250570027,0.336835333,0.314729938,1,0.39760977,0.234965658,0.283009705,0.267722208,0.35198836,0.244743918,0.206425214,0.254034193,0.328468713,0.325922246,0.291768435,0.359655514,0.291987602,0.360145686,0.362977321,0.307469492,0.242493058,0.28839579,0.354082325,0.291078618,0.285339989,0.271971679,0.194811576,0.271228839,0.183809173,0.263392371,0.267609944,0.217263899,0.26740502,0.222739332,0.184834785,0.302885746,0.203363422,0.239645225,0.238830598,0.222848769,0.186276839,0.257649934,0.304872447,0.212635721
G61,0.4333191,0.232642647,0.259680172,0.294343392,0.187906939,0.251189538,0.253127222,0.26895473,0.27130455,0.221581924,0.273381091,0.257866126,0.21417063,0.244911411,0.195094339,0.28719491,0.211347345,0.196102545,0.191543561,0.233460902,0.262133415,0.277743679,0.346977008,0.425242752,0.267913085,0.250308679,0.286175281,0.282896422,0.336614883,0.330170518,0.317905673,0.289193289,0.219493504,0.229510551,0.228570689,0.24115233,0.455405371,0.23839447,0.225943951,0.183059313,0.232209991,0.221962535,0.261960516,0.226786287,0.185667756,0.325438018,0.298374402,0.292117855,0.30829854,0.292782898,0.308443695,0.26080274,0.378477164,0.205973293,0.255269236,0.247927835,0.313916051,0.282305581,0.253718586,0.39760977,1,0.350219259,0.251854036,0.245999565,0.286835361,0.272650642,0.220792999,0.326165905,0.392729977,0.2520596,0.309886864,0.43682312,0.337144704,0.515476116,0.383056564,0.292129345,0.366218147,0.193005711,0.252870525,0.224837089,0.246356212,0.251017535,0.201419594,0.237231839,0.169966168,0.218715192,0.22200285,0.238439186,0.407520496,0.285335815,0.215760094,0.209078671,0.209723165,0.231285197,0.199521571,0.20052272,0.228394125,0.227430664,0.239171705,0.188348583
G62,0.334411705,0.212955887,0.249484367,0.274326612,0.204140498,0.259509346,0.215925841,0.36945435,0.273267668,0.300324181,0.243855735,0.227517244,0.20432293,0.309516175,0.194641717,0.209830972,0.243915457,0.241465861,0.268433185,0.225416693,0.313618999,0.269539216,0.431762744,0.386734362,0.314716803,0.279118263,0.245779816,0.407399657,0.445949225,0.227605738,0.297055602,0.220633516,0.251187529,0.194710242,0.20659721,0.256366899,0.396124908,0.19277149,0.202221894,0.215207564,0.2570729,0.256004189,0.328929901,0.309549509,0.28084164,0.209737363,0.304071879,0.439188372,0.289471721,0.333098006,0.290093734,0.246517839,0.264030939,0.258457613,0.285874657,0.325546922,0.2819654,0.277754958,0.205286338,0.234965658,0.350219259,1,0.258291942,0.31504203,0.213903919,0.328160892,0.260592369,0.304712555,0.396966596,0.265129624,0.353885062,0.476513409,0.368308176,0.506549559,0.324177339,0.45706559,0.465307704,0.195683154,0.239243051,0.24222518,0.236473689,0.306202674,0.225919299,0.268915625,0.20867705,0.324015156,0.247524756,0.245901043,0.422376075,0.292592144,0.213502459,0.273343313,0.229186857,0.257093804,0.286702941,0.177138359,0.220894337,0.275077329,0.282651978,0.210642823
G63,0.227676776,0.24082266,0.193538384,0.232517149,0.265681832,0.215385734,0.235940454,0.189143527,0.264375199,0.329659257,0.185587426,0.200470933,0.194903484,0.202140287,0.229055915,0.237827079,0.22004381,0.283197604,0.28769621,0.254092231,0.185926087,0.206439061,0.219940712,0.192193243,0.228882444,0.234875009,0.24381109,0.279161515,0.22399113,0.197641167,0.240898757,0.176478564,0.207959927,0.182797265,0.210307286,0.207972817,0.210376548,0.269361151,0.26072968,0.184688847,0.228822504,0.259170316,0.27052772,0.399312879,0.303964127,0.236725061,0.196001345,0.219721484,0.238558377,0.28395024,0.238786175,0.200409735,0.235390845,0.226080453,0.205711107,0.257742251,0.260915136,0.242407952,0.333020669,0.283009705,0.251854036,0.258291942,1,0.426778393,0.253230366,0.217728713,0.193139729,0.22549518,0.212384451,0.21210228,0.215725964,0.192882551,0.205874569,0.228834381,0.276418241,0.215268301,0.195184292,0.259617717,0.378335406,0.264038264,0.209033769,0.210691357,0.201796085,0.205603159,0.213302119,0.196062958,0.214965902,0.237629803,0.270472061,0.179133797,0.248215156,0.309488307,0.226246919,0.375359476,0.307352598,0.240376459,0.175895582,0.187457513,0.267607881,0.221288537
G64,0.20004575,0.228015492,0.247925212,0.248247119,0.228783037,0.240533802,0.21825638,0.23309622,0.282181095,0.394740465,0.259829549,0.214733543,0.243472569,0.259271603,0.253739546,0.237867616,0.203485754,0.220270866,0.323900042,0.229319374,0.211135707,0.229491007,0.217539258,0.254737685,0.226307684,0.231065478,0.225235287,0.354471081,0.257869801,0.205422428,0.286870794,0.268027661,0.206046128,0.229894367,0.242010907,0.252346986,0.267725391,0.254453773,0.322593542,0.210199585,0.228027625,0.252406389,0.381875244,0.431456248,0.292682743,0.21488604,0.214366641,0.262819634,0.25527224,0.262139571,0.353645115,0.238015846,0.24567349,0.243518788,0.199414105,0.210365799,0.254393722,0.275051696,0.268893976,0.267722208,0.245999565,0.31504203,0.426778393,1,0.295813152,0.239757132,0.247641567,0.224613212,0.203675745,0.262020708,0.20480981,0.2534301,0.234431837,0.276202702,0.270684291,0.252705309,0.288599734,0.288061151,0.372402631,0.240091066,0.21293484,0.225268012,0.218674269,0.237171597,0.213568553,0.205732008,0.21390592,0.235230547,0.278858782,0.328478864,0.351587216,0.335453385,0.271485002,0.432769669,0.388481867,0.257066553,0.202855205,0.233270517,0.215174934,0.227827617
G65,0.281133538,0.206541213,0.273557883,0.236732772,0.234575878,0.25390786,0.228367994,0.277108014,0.24518059,0.228463019,0.175208457,0.200654085,0.204114789,0.249513435,0.249915105,0.246072462,0.23726167,0.229539184,0.2699228,0.242635356,0.297694116,0.2195381,0.232450254,0.230104639,0.261453174,0.238480618,0.349256537,0.295827977,0.192532597,0.210453892,0.277692355,0.235731227,0.21799664,0.276854317,0.205051144,0.253970133,0.221334854,0.282074798,0.239185481,0.201710951,0.303262901,0.28489979,0.264881406,0.250680625,0.247396565,0.261372158,0.234653118,0.286228057,0.249196312,0.304213222,0.283559899,0.215362416,0.248429316,0.224013361,0.226492111,0.249021238,0.26856965,0.284928482,0.218565911,0.35198836,0.286835361,0.213903919,0.253230366,0.295813152,1,0.472276426,0.245799843,0.240077849,0.284364665,0.248601189,0.245026531,0.223444878,0.211048274,0.232349598,0.306880612,0.278740856,0.254373909,0.276635918,0.258166194,0.277586216,0.274330912,0.259722017,0.221565094,0.229681417,0.222802424,0.214508272,0.25593796,0.292518208,0.2753671,0.289738043,0.21378233,0.249952051,0.248042991,0.305767648,0.24626715,0.256002711,0.176607996,0.274534452,0.283793425,0.239314226
G66,0.27127787,0.22167087,0.217002049,0.223620792,0.236172635,0.306003289,0.252210094,0.254150155,0.290530154,0.206438988,0.205006047,0.194079637,0.225850719,0.276991085,0.207084539,0.332147697,0.253920761,0.256555831,0.243456224,0.273007603,0.280234924,0.245564529,0.249972446,0.305015295,0.340253377,0.251627838,0.20762311,0.300992415,0.208325669,0.289194972,0.309184653,0.223968452,0.265188985,0.259529645,0.233348174,0.273690994,0.222394288,0.237830797,0.242068313,0.208380195,0.439353636,0.244603646,0.290409013,0.218131489,0.30301518,0.197216213,0.258250127,0.266209542,0.225800784,0.310642374,0.437888976,0.25440599,0.224383759,0.254245838,0.218827569,0.233705292,0.255027484,0.265815344,0.233647127,0.244743918,0.272650642,0.328160892,0.217728713,0.239757132,0.472276426,1,0.22410763,0.232990755,0.232319736,0.191563806,0.317687444,0.220145997,0.179278211,0.222064323,0.351146419,0.273549278,0.346952375,0.245937524,0.227582217,0.213328089,0.264934913,0.238936723,0.262573205,0.284417782,0.202761984,0.321082153,0.2751416,0.289596586,0.27369059,0.319593456,0.190979502,0.200844411,0.191851348,0.243728523,0.256629388,0.223286857,0.205857331,0.26360238,0.224720215,0.26305996
